source_dataset,pid,name,noneng-name,owner,areas,subnat,status,start-year,capacity,capacity-display,Cement-Capacity-(millions-metric-tonnes-per-annum),Clinker-Capacity-(millions-metric-tonnes-per-annum),prod-type,latitude,longitude,Latitude,Longitude,url,altf-yn,areas-subnat-sat-display,capacity-details,capacity-table,ccs-yn,cem-type,claycal-yn,color,loc-owner,location-accuracy,name-search,owner-search,plant-type,scaling-capacity,status-legend,tracker-acro,tracker-custom,tracker-display,units-of-m
cement,P100000123524,Liaoyang Tianrui Liaota Cement Co Ltd Cement Plant,辽阳天瑞辽塔水泥有限公司 (Chinese),Liaoyang Tianrui Liaota Cement Co Ltd [100.0%],China;,Liaoning,operating,2008,1.3,1.3,1.3,1.2,dry,41.314542,123.367797,41.314542,123.367797,https://www.gem.wiki/Liaoyang_Tianrui_Liaota_Cement_Co_Ltd_Cement_Plant,no,"Liaoning, China",1.3,1.3,no,unknown,no,,辽阳天瑞辽塔水泥有限公司 (Chinese) [100%],exact,Liaoyang Tianrui Liaota Cement Co Ltd Cement Plant,Liaoyang Tianrui Liaota Cement Co Ltd [100.0%],integrated,1.3,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123525,Tianrui Group Cement (Linru) Co Ltd Cement Plant,天瑞水泥集团有限公司临汝分公司 (Chinese),Tianrui Group Cement (Linru) Co Ltd [100.0%],China;,Henan,operating,2006,1.2,1.2,1.2,0.9,dry,34.270982,112.619899,34.270982,112.619899,https://www.gem.wiki/Tianrui_Group_Cement_(Linru)_Co_Ltd_Cement_Plant,no,"Henan, China",1.2,1.2,no,opc,no,grey,天瑞水泥集团有限公司临汝分公司 (Chinese) [100%],exact,Tianrui Group Cement (Linru) Co Ltd Cement Plant,Tianrui Group Cement (Linru) Co Ltd [100.0%],integrated,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123526,Tianrui Group Yuzhou Cement Company Cement Plant,天瑞集团禹州水泥有限公司 (Chinese),Tianrui Group Yuzhou Cement Co Ltd [100.0%],China;,Henan,operating,,1,1,1,1.55,dry,34.141317,113.422937,34.141317,113.422937,https://www.gem.wiki/Tianrui_Group_Yuzhou_Cement_Company_Cement_Plant,no,"Henan, China",1,1,no,unknown,no,,天瑞集团禹州水泥有限公司 (Chinese) [100%],exact,Tianrui Group Yuzhou Cement Company Cement Plant,Tianrui Group Yuzhou Cement Co Ltd [100.0%],integrated,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123527,Tianrui Xindeng Zhengzhou Cement Co Ltd Cement Plant,天瑞新登郑州水泥有限公司 (Chinese),Tianrui Xindeng Zhengzhou Cement Co Ltd [100.0%],China;,Henan,operating,2008,2,2,2,1.55,dry,34.392625,113.237962,34.392625,113.237962,https://www.gem.wiki/Tianrui_Xindeng_Zhengzhou_Cement_Co_Ltd_Cement_Plant,no,"Henan, China",2,2,no,opc,no,grey,天瑞新登郑州水泥有限公司 (Chinese) [100%],exact,Tianrui Xindeng Zhengzhou Cement Co Ltd Cement Plant,Tianrui Xindeng Zhengzhou Cement Co Ltd [100.0%],integrated,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123528,Liaoyang Tianrui Chengxing Cement Co Ltd Cement Plant,辽阳天瑞诚兴水泥有限公司 (Chinese),Liaoyang Tianrui Chengxing Cement Co Ltd [100.0%],China;,Liaoning,operating,2007,1.1,1.1,1.1,n/a,n/a,41.358192,123.300948,41.358192,123.300948,https://www.gem.wiki/Liaoyang_Tianrui_Chengxing_Cement_Co_Ltd_Cement_Plant,n/a,"Liaoning, China",1.1,1.1,n/a,unknown,n/a,,辽阳天瑞诚兴水泥有限公司 (Chinese) [100%],exact,Liaoyang Tianrui Chengxing Cement Co Ltd Cement Plant,Liaoyang Tianrui Chengxing Cement Co Ltd [100.0%],grinding,1.1,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123529,Panjin Jinrun Cement Co Ltd Cement Plant,盘锦金润水泥有限责任公司 (Chinese),Panjin Jinrun Cement Co Ltd [100.0%],China;,Liaoning,operating,,1,1,1,n/a,n/a,41.155895,122.168897,41.155895,122.168897,https://www.gem.wiki/Panjin_Jinrun_Cement_Co_Ltd_Cement_Plant,n/a,"Liaoning, China",1,1,n/a,unknown,n/a,,盘锦金润水泥有限责任公司 (Chinese) [100%],exact,Panjin Jinrun Cement Co Ltd Cement Plant,Panjin Jinrun Cement Co Ltd [100.0%],grinding,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123530,Pingdingshan Tianrui Yaodian Cement Co Ltd Cement Plant,平顶山天瑞姚电水泥有限公司 (Chinese),Pingdingshan Tianrui Yaodian Cement Co Ltd [100.0%],China;,Henan,operating,2010,1.2,1.2,1.2,n/a,n/a,33.731854,113.238889,33.731854,113.238889,https://www.gem.wiki/Pingdingshan_Tianrui_Yaodian_Cement_Co_Ltd_Cement_Plant,n/a,"Henan, China",1.2,1.2,n/a,unknown,n/a,,平顶山天瑞姚电水泥有限公司 (Chinese) [100%],exact,Pingdingshan Tianrui Yaodian Cement Co Ltd Cement Plant,Pingdingshan Tianrui Yaodian Cement Co Ltd [100.0%],grinding,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123531,Shenyang Tiger Cement Co Ltd Cement Plant,沈阳老虎水泥有限公司 (Chinese),Shenyang Tiger Cement Co Ltd [100.0%],China;,Liaoning,operating,2017,1,1,1,n/a,n/a,41.64,123.391669,41.64,123.391669,https://www.gem.wiki/Shenyang_Tiger_Cement_Co_Ltd_Cement_Plant,n/a,"Liaoning, China",1,1,n/a,unknown,n/a,,沈阳老虎水泥有限公司 (Chinese) [100%],exact,Shenyang Tiger Cement Co Ltd Cement Plant,Shenyang Tiger Cement Co Ltd [100.0%],grinding,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123532,Tianjin Tianrui Cement Co Ltd Cement Plant,天津天瑞水泥有限公司 (Chinese),Tianjin Tianrui Cement Co Ltd [100.0%],China;,Tianjin,operating,2011,3,3,3,n/a,n/a,38.640147,117.392155,38.640147,117.392155,https://www.gem.wiki/Tianjin_Tianrui_Cement_Co_Ltd_Cement_Plant,n/a,"Tianjin, China",3,3,n/a,unknown,n/a,,天津天瑞水泥有限公司 (Chinese) [100%],exact,Tianjin Tianrui Cement Co Ltd Cement Plant,Tianjin Tianrui Cement Co Ltd [100.0%],grinding,3.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123533,Tianrui Group Nanzhao Cement Co Ltd Cement Plant 2,天瑞集团南召水泥有限公司 (Chinese),Tianrui Group Nanzhao Cement Co Ltd [100.0%],China;,Henan,operating,2010,2.2,2.2,2.2,1.64,dry,33.301953,112.638997,33.301953,112.638997,https://www.gem.wiki/Tianrui_Group_Nanzhao_Cement_Co_Ltd_Cement_Plant_2,no,"Henan, China",2.2,2.2,no,opc,no,grey,天瑞集团南召水泥有限公司 (Chinese) [100%],exact,Tianrui Group Nanzhao Cement Co Ltd Cement Plant 2,Tianrui Group Nanzhao Cement Co Ltd [100.0%],integrated,2.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123534,Tianrui Group Xuchang Cement Co Ltd Cement Plant,天瑞集团许昌水泥有限公司 (Chinese),Tianrui Group Xuchang Cement Co Ltd [100.0%],China;,Henan,operating,2008,2,2,2,n/a,n/a,33.995995,113.872489,33.995995,113.872489,https://www.gem.wiki/Tianrui_Group_Xuchang_Cement_Co_Ltd_Cement_Plant,n/a,"Henan, China",2,2,n/a,unknown,n/a,,天瑞集团许昌水泥有限公司 (Chinese) [100%],exact,Tianrui Group Xuchang Cement Co Ltd Cement Plant,Tianrui Group Xuchang Cement Co Ltd [100.0%],grinding,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123535,Xinyang Tianrui Cement Co Ltd Cement Plant,信阳天瑞水泥有限公司 (Chinese),Xinyang Tianrui Cement Co Ltd [100.0%],China;,Henan,operating,,1,1,1,n/a,n/a,32.111387,114.157942,32.111387,114.157942,https://www.gem.wiki/Xinyang_Tianrui_Cement_Co_Ltd_Cement_Plant,n/a,"Henan, China",1,1,n/a,unknown,n/a,,信阳天瑞水泥有限公司 (Chinese) [100%],exact,Xinyang Tianrui Cement Co Ltd Cement Plant,Xinyang Tianrui Cement Co Ltd [100.0%],grinding,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123536,Xuchang Taida Cement Co Ltd Cement Plant,许昌泰达水泥有限公司 (Chinese),Xuchang Taida Cement Co Ltd [100.0%],China;,Henan,operating,,0.008,>0,>0,n/a,n/a,34.118384,113.694507,34.118384,113.694507,https://www.gem.wiki/Xuchang_Taida_Cement_Co_Ltd_Cement_Plant,n/a,"Henan, China",0.008,0.008,n/a,unknown,n/a,,许昌泰达水泥有限公司 (Chinese) [100%],exact,Xuchang Taida Cement Co Ltd Cement Plant,Xuchang Taida Cement Co Ltd [100.0%],grinding,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123537,Yingkou Tianrui Cement Co Ltd Cement Plant,营口天瑞水泥有限公司 (Chinese),Yingkou Tianrui Cement Co Ltd [100.0%],China;,Liaoning,operating,2008,2,2,2,n/a,n/a,40.274056,122.196014,40.274056,122.196014,https://www.gem.wiki/Yingkou_Tianrui_Cement_Co_Ltd_Cement_Plant,n/a,"Liaoning, China",2,2,n/a,unknown,n/a,,营口天瑞水泥有限公司 (Chinese) [100%],exact,Yingkou Tianrui Cement Co Ltd Cement Plant,Yingkou Tianrui Cement Co Ltd [100.0%],grinding,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123556,Zhengzhou Tianrui Cement Co Ltd Cement Plant,郑州天瑞水泥有限公司 (Chinese),Zhengzhou Tianrui Cement Co Ltd [100.0%],China;,Henan,operating,2006,2,2,2,n/a,n/a,34.743994,113.845622,34.743994,113.845622,https://www.gem.wiki/Zhengzhou_Tianrui_Cement_Co_Ltd_Cement_Plant,n/a,"Henan, China",2,2,n/a,opc,n/a,grey,郑州天瑞水泥有限公司 (Chinese) [100%],exact,Zhengzhou Tianrui Cement Co Ltd Cement Plant,Zhengzhou Tianrui Cement Co Ltd [100.0%],grinding,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123557,Antai Cement Limited Company Cement Plant,鲁山县安泰水泥有限公司 (Chinese),Antai Cement Co Ltd [100.0%],China;,Henan,operating,,0.008,>0,>0,n/a,n/a,33.808131,112.935966,33.808131,112.935966,https://www.gem.wiki/Antai_Cement_Limited_Company_Cement_Plant,n/a,"Henan, China",0.008,0.008,n/a,unknown,n/a,,鲁山县安泰水泥有限公司 (Chinese) [100%],exact,Antai Cement Limited Company Cement Plant,Antai Cement Co Ltd [100.0%],grinding,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123558,Shangqiu Tianrui Cement Co Ltd Cement Plant,商丘天瑞水泥有限公司 (Chinese),Shangqiu Tianrui Cement Co Ltd [100.0%],China;,Henan,operating,2005,2,2,2,n/a,n/a,34.46036,115.609716,34.46036,115.609716,https://www.gem.wiki/Shangqiu_Tianrui_Cement_Co_Ltd_Cement_Plant,n/a,"Henan, China",2,2,n/a,opc,n/a,grey,商丘天瑞水泥有限公司 (Chinese) [100%],exact,Shangqiu Tianrui Cement Co Ltd Cement Plant,Shangqiu Tianrui Cement Co Ltd [100.0%],grinding,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123559,Tianrui Group Zhoukou Cement Co Ltd Cement Plant,天瑞集团周口水泥有限公司 (Chinese),Tianrui Group Zhoukou Cement Co Ltd [100.0%],China;,Henan,operating,2005,3,3,3,n/a,n/a,33.608367,114.588345,33.608367,114.588345,https://www.gem.wiki/Tianrui_Group_Zhoukou_Cement_Co_Ltd_Cement_Plant,n/a,"Henan, China",3,3,n/a,opc,n/a,grey,天瑞集团周口水泥有限公司 (Chinese) [100%],exact,Tianrui Group Zhoukou Cement Co Ltd Cement Plant,Tianrui Group Zhoukou Cement Co Ltd [100.0%],grinding,3.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123560,Zhejiang Shangfeng Building Material Co Ltd Cement Plant,浙江上峰建材有限公司 (Chinese),Zhejiang Shangfeng Building Materials Co Ltd [100.0%],China;,Zhejiang,operating,,1.5,1.5,1.5,0.9,dry,29.878435,120.144776,29.878435,120.144776,https://www.gem.wiki/Zhejiang_Shangfeng_Building_Material_Co_Ltd_Cement_Plant,no,"Zhejiang, China",1.5,1.5,no,unknown,no,,浙江上峰建材有限公司 (Chinese) [100%],exact,Zhejiang Shangfeng Building Material Co Ltd Cement Plant,Zhejiang Shangfeng Building Materials Co Ltd [100.0%],integrated,1.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123561,Tongling Shangfeng Cement Co Ltd Cement Plant,铜陵上峰水泥股份有限公司 (Chinese),Tongling Shangfeng Cement [100.0%],China;,Anhui,operating,,1,1,1,5.48,dry,30.82264,117.799468,30.82264,117.799468,https://www.gem.wiki/Tongling_Shangfeng_Cement_Co_Ltd_Cement_Plant,no,"Anhui, China",1,1,no,unknown,no,,铜陵上峰水泥股份有限公司 (Chinese) [100%],exact,Tongling Shangfeng Cement Co Ltd Cement Plant,Tongling Shangfeng Cement [100.0%],integrated,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123562,Bole Zhongbo Cement Co Ltd Cement Plant,博乐市上峰水泥有限公司 (Chinese),Bole Zhongbo Cement Co Ltd [100.0%],China;,Xinjiang,operating,,1,1,1,1.83,dry,44.755208,82.071995,44.755208,82.071995,https://www.gem.wiki/Bole_Zhongbo_Cement_Co_Ltd_Cement_Plant,no,"Xinjiang, China",1,1,no,unknown,no,,博乐市上峰水泥有限公司 (Chinese) [100%],exact,Bole Zhongbo Cement Co Ltd Cement Plant,Bole Zhongbo Cement Co Ltd [100.0%],integrated,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123563,Huaining Shangfeng Cement Co Ltd Cement Plant,怀宁上峰水泥有限公司 (Chinese),Huaining Shangfeng Cement Co Ltd [100.0%],China;,Anhui,operating,,2,2,2,3.65,dry,30.589074,116.961446,30.589074,116.961446,https://www.gem.wiki/Huaining_Shangfeng_Cement_Co_Ltd_Cement_Plant,no,"Anhui, China",2,2,no,opc,no,grey,怀宁上峰水泥有限公司 (Chinese) [100%],exact,Huaining Shangfeng Cement Co Ltd Cement Plant,Huaining Shangfeng Cement Co Ltd [100.0%],integrated,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123564,Wusu Shangfeng Cement Co Ltd Cement Plant,乌苏上峰水泥有限公司 (Chinese),Wusu Shangfeng Cement Co Ltd [100.0%],China;,Xinjiang,operating,,1,1,1,n/a,n/a,44.442782,84.763185,44.442782,84.763185,https://www.gem.wiki/Wusu_Shangfeng_Cement_Co_Ltd_Cement_Plant,n/a,"Xinjiang, China",1,1,n/a,unknown,n/a,,乌苏上峰水泥有限公司 (Chinese) [100%],exact,Wusu Shangfeng Cement Co Ltd Cement Plant,Wusu Shangfeng Cement Co Ltd [100.0%],grinding,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123565,Jiangsu Shangfeng Cement Co Ltd Cement Plant,江苏上峰水泥有限公司 (Chinese),Jiangsu Shangfeng Cement Co Ltd [100.0%],China;,Jiangsu,operating,,1,1,1,n/a,n/a,33.02174,119.887872,33.02174,119.887872,https://www.gem.wiki/Jiangsu_Shangfeng_Cement_Co_Ltd_Cement_Plant,n/a,"Jiangsu, China",1,1,n/a,opc,n/a,grey,江苏上峰水泥有限公司 (Chinese) [100%],exact,Jiangsu Shangfeng Cement Co Ltd Cement Plant,Jiangsu Shangfeng Cement Co Ltd [100.0%],grinding,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123566,Jiujiang Shangfeng Cement Co Ltd Cement Plant,九江上峰水泥有限公司 (Chinese),Jiujiang Shangfeng Cement Co Ltd [100.0%],China;,Jiangxi,operating,,1,1,1,n/a,n/a,29.749805,116.145811,29.749805,116.145811,https://www.gem.wiki/Jiujiang_Shangfeng_Cement_Co_Ltd_Cement_Plant,n/a,"Jiangxi, China",1,1,n/a,unknown,n/a,,九江上峰水泥有限公司 (Chinese) [100%],exact,Jiujiang Shangfeng Cement Co Ltd Cement Plant,Jiujiang Shangfeng Cement Co Ltd [100.0%],grinding,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123567,Taizhou Shangfeng Cement Co Ltd Cement Plant,台州上峰水泥有限公司 (Chinese),Taizhou Shangfeng Cement Co Ltd [100.0%],China;,Zhejiang,operating,,1,1,1,n/a,n/a,28.694278,121.351389,28.694278,121.351389,https://www.gem.wiki/Taizhou_Shangfeng_Cement_Co_Ltd_Cement_Plant,n/a,"Zhejiang, China",1,1,n/a,unknown,n/a,,台州上峰水泥有限公司 (Chinese) [100%],exact,Taizhou Shangfeng Cement Co Ltd Cement Plant,Taizhou Shangfeng Cement Co Ltd [100.0%],grinding,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123568,Yingshang Shangfeng Cement Co Ltd Cement Plant,颍上上峰水泥有限公司 (Chinese),Yingshang Shangfeng Cement Co Ltd [100.0%],China;,Anhui,operating,,2,2,2,n/a,n/a,32.643189,116.309796,32.643189,116.309796,https://www.gem.wiki/Yingshang_Shangfeng_Cement_Co_Ltd_Cement_Plant,n/a,"Anhui, China",2,2,n/a,unknown,n/a,,颍上上峰水泥有限公司 (Chinese) [100%],exact,Yingshang Shangfeng Cement Co Ltd Cement Plant,Yingshang Shangfeng Cement Co Ltd [100.0%],grinding,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123569,Huizhou Tapai Cement Co Ltd Cement Plant,惠州塔牌水泥有限公司 (Chinese),Huizhou Tapai Cement Co Ltd [100.0%],China;,Guangdong,operating,,0.008,>0,>0,>0,dry,23.665299,114.319396,23.665299,114.319396,https://www.gem.wiki/Huizhou_Tapai_Cement_Co_Ltd_Cement_Plant,no,"Guangdong, China",0.008,0.008,no,blended,no,grey,惠州塔牌水泥有限公司 (Chinese) [100%],exact,Huizhou Tapai Cement Co Ltd Cement Plant,Huizhou Tapai Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123570,Fujian Tapai Cement Co Ltd Cement Plant,福建塔牌水泥有限公司 (Chinese),Fujian Tapai Cement Co Ltd [100.0%],China;,Fujian,operating,,2.65,2.65,2.65,>0,dry,24.864336,116.197732,24.864336,116.197732,https://www.gem.wiki/Fujian_Tapai_Cement_Co_Ltd_Cement_Plant,no,"Fujian, China",2.65,2.65,no,blended,no,grey,福建塔牌水泥有限公司 (Chinese) [100%],exact,Fujian Tapai Cement Co Ltd Cement Plant,Fujian Tapai Cement Co Ltd [100.0%],integrated,2.65,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123571,Meizhou Jinta Cement Co Ltd Cement Plant,梅州金塔水泥有限公司 (Chinese),Meizhou Jinta Cement Co Ltd [100.0%],China;,Guangdong,operating,,0.84,0.84,0.84,>0,dry,24.599296,116.149067,24.599296,116.149067,https://www.gem.wiki/Meizhou_Jinta_Cement_Co_Ltd_Cement_Plant,no,"Guangdong, China",0.84,0.84,no,opc,no,grey,梅州金塔水泥有限公司 (Chinese) [100%],exact,Meizhou Jinta Cement Co Ltd Cement Plant,Meizhou Jinta Cement Co Ltd [100.0%],integrated,0.84,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123572,Meizhou Huashan Cement Co Ltd Cement Plant,梅州市华山水泥有限公司 (Chinese),Meizhou Huashan Cement Co Ltd [100.0%],China;,Guangdong,retired,,1.55,1.55,1.55,>0,dry,24.755619,116.190774,24.755619,116.190774,https://www.gem.wiki/Meizhou_Huashan_Cement_Co_Ltd_Cement_Plant,no,"Guangdong, China",1.55,1.55,no,unknown,no,,梅州市华山水泥有限公司 (Chinese) [100%],exact,Meizhou Huashan Cement Co Ltd Cement Plant,Meizhou Huashan Cement Co Ltd [100.0%],integrated,1.55,retired-plus,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123573,Meixian Hengta Rotary Kiln Cement Co Ltd Cement Plant,梅州市梅县区恒塔旋窑水泥有限公司 (Chinese),Meixian Hengta Rotary Kiln Cement Co Ltd [100.0%],China;,Guangdong,operating,,0.008,>0,>0,n/a,n/a,24.376133,116.132253,24.376133,116.132253,https://www.gem.wiki/Meixian_Hengta_Rotary_Kiln_Cement_Co_Ltd_Cement_Plant,n/a,"Guangdong, China",0.008,0.008,n/a,blended,n/a,grey,梅州市梅县区恒塔旋窑水泥有限公司 (Chinese) [100%],exact,Meixian Hengta Rotary Kiln Cement Co Ltd Cement Plant,Meixian Hengta Rotary Kiln Cement Co Ltd [100.0%],grinding,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123574,Meizhou Meixian District Hengfa Building Material Co Ltd Cement Plant,塔牌集团梅县恒发建材有限公司 (Chinese),Meizhou Meixian District Hengfa Building Material Co Ltd [100.0%],China;,Guangdong,retired,,1.4,1.4,1.4,n/a,n/a,24.149412,116.082492,24.149412,116.082492,https://www.gem.wiki/Meizhou_Meixian_District_Hengfa_Building_Material_Co_Ltd_Cement_Plant,n/a,"Guangdong, China",1.4,1.4,n/a,unknown,n/a,,塔牌集团梅县恒发建材有限公司 (Chinese) [100%],exact,Meizhou Meixian District Hengfa Building Material Co Ltd Cement Plant,Meizhou Meixian District Hengfa Building Material Co Ltd [100.0%],grinding,1.4,retired-plus,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123575,Hebei Jinlong Cement Group Co Ltd Cement Plant,河北金隆水泥集团有限公司 (Chinese),Hebei Jinlong Cement Group Co Ltd [100.0%],China;,Hebei,operating,,3.2,3.2,3.2,0.91,dry,37.387134,114.686116,37.387134,114.686116,https://www.gem.wiki/Hebei_Jinlong_Cement_Group_Co_Ltd_Cement_Plant,no,"Hebei, China",3.2,3.2,no,unknown,no,,河北金隆水泥集团有限公司 (Chinese) [100%],exact,Hebei Jinlong Cement Group Co Ltd Cement Plant,Hebei Jinlong Cement Group Co Ltd [100.0%],integrated,3.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123576,Tonglu Red Lion Cement Co Ltd Cement Plant,桐庐红狮水泥有限公司 (Chinese),Tonglu Hongshi Cement Co Ltd [100.0%],China;,Zhejiang,operating,,5,5,5,3.65,dry,29.843562,119.701739,29.843562,119.701739,https://www.gem.wiki/Tonglu_Red_Lion_Cement_Co_Ltd_Cement_Plant,no,"Zhejiang, China",5,5,no,opc,no,grey,桐庐红狮水泥有限公司 (Chinese) [100%],exact,Tonglu Red Lion Cement Co Ltd Cement Plant,Tonglu Hongshi Cement Co Ltd [100.0%],integrated,5.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123577,Jiande Red Lion Cement Co Ltd Cement Plant,建德红狮水泥有限公司 (Chinese),Jiande Red Lion Cement Co Ltd [100.0%],China;,Zhejiang,operating,2004,2.13,2.13,2.13,3.3,dry,29.423656,119.152434,29.423656,119.152434,https://www.gem.wiki/Jiande_Red_Lion_Cement_Co_Ltd_Cement_Plant,no,"Zhejiang, China",2.13,2.13,no,opc,no,grey,建德红狮水泥有限公司 (Chinese) [100%],exact,Jiande Red Lion Cement Co Ltd Cement Plant,Jiande Red Lion Cement Co Ltd [100.0%],integrated,2.13,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000123578,Gaoan Red Lion Cement Co Ltd Cement Plant,高安田南红狮水泥有限公司 (Chinese),Gaoan Red Lion Cement Co Ltd [100.0%],China;,Jiangxi,operating,,2.48,2.48,2.48,1.46,dry,28.152583,115.505367,28.152583,115.505367,https://www.gem.wiki/Gaoan_Red_Lion_Cement_Co_Ltd_Cement_Plant,no,"Jiangxi, China",2.48,2.48,no,opc,no,grey,高安田南红狮水泥有限公司 (Chinese) [100%],exact,Gaoan Red Lion Cement Co Ltd Cement Plant,Gaoan Red Lion Cement Co Ltd [100.0%],integrated,2.48,operating,GCCT,GCCT,Cement and Concrete,n/a
