source_dataset,pid,name,noneng-name,owner,areas,subnat,status,capacity,primprod,secprod,feedstock,latitude,longitude,url,areas-subnat-sat-display,capacity-details,capacity-table,coordinate-accuracy,coordinates,country-to-check,feedacc,iso3-code,municipality,name-search,other-plant-names-(english),other-plant-names-(other-language),owner-gem-id,owner-search,owners-noneng,region,scaling-capacity,sfid,status-legend,tracker-acro,tracker-custom,units-of-m
chemicals,P100000140225,Baotou Coal Chemical Coal-to-Olefins Plant,包头煤化工煤制烯烃项目 (Chinese),China Shenhua Energy Company Limited [100%],China;,Inner Mongolia,operating,30.0,olefins (unknown type),polypropylene,coal,40.608152, 109.683116,https://gem.wiki/Baotou_Coal_Chemical_Coal-to-Olefins_Plant,"Inner Mongolia, China",30.0,30.0,exact,"40.608152, 109.683116",['China'],exact,CHN,Baotou,Baotou Coal Chemical Coal-to-Olefins Plant,,,E100000000175 [100%],China Shenhua Energy Company Limited [100%],中国神华能源股份有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140226,Sany Heavy Energy Bayannur Green Ammonia Plant,三一重能乌拉特中旗风光氢储氨一体化示范项目 (Chinese),Sany Heavy Energy Co [100%],China;,Inner Mongolia,operating,30.0,ammonia,,green hydrogen,42.411575, 107.579337,https://gem.wiki/Sany_Heavy_Energy_Bayannur_Green_Ammonia_Plant,"Inner Mongolia, China",30.0,30.0,approximate,"42.411575, 107.579337",['China'],exact,CHN,Bayannur,Sany Heavy Energy Bayannur Green Ammonia Plant,,,E100000160997 [100%],Sany Heavy Energy Co [100%],三一重能股份有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140227,Envision Chifeng Green Ammonia Plant,远景赤峰152万吨/年零碳氢氨项目 (Chinese),Envision Zero Carbon Technology Co [100%],China;,Inner Mongolia,operating,30.0,ammonia,,green hydrogen,42.042225, 119.299511,https://gem.wiki/Envision_Chifeng_Green_Ammonia_Plant,"Inner Mongolia, China",30.0,30.0,approximate,"42.042225, 119.299511",['China'],exact,CHN,Chifeng,Envision Chifeng Green Ammonia Plant,,,E100001013981 [100%],Envision Zero Carbon Technology Co [100%],远景零碳技术（赤峰）有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140228,Inner Mongolia Shenfeng Green Ammonia Plant,内蒙古深丰绿氨化工年产15万吨绿氢合成绿氨项目 (Chinese),Inner Mongolia Shenfeng Green Ammonia Chemical Co [100%],China;,Inner Mongolia,operating,30.0,ammonia,,green hydrogen,43.611802, 118.033553,https://gem.wiki/Inner_Mongolia_Shenfeng_Green_Ammonia_Plant,"Inner Mongolia, China",30.0,30.0,approximate,"43.611802, 118.033553",['China'],exact,CHN,Chifeng,Inner Mongolia Shenfeng Green Ammonia Plant,,,E100002018072 [100%],Inner Mongolia Shenfeng Green Ammonia Chemical Co [100%],内蒙古深丰绿氨化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140229,CNOOC Tianye Ammonia Plant,中海石油天野化工有限责任公司 (Chinese),CNOOC Tianye Chemical Co [100%],China;,Inner Mongolia,operating,30.0,ammonia,urea,,40.880731, 111.713171,https://gem.wiki/CNOOC_Tianye_Ammonia_Plant,"Inner Mongolia, China",30.0,30.0,exact,"40.880731, 111.713171",['China'],,CHN,Hohhot,CNOOC Tianye Ammonia Plant,,,E100002017912 [100%],CNOOC Tianye Chemical Co [100%],中海石油天野化工有限责任公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140230,Hohhot Xuyang Zhongran Energy Chemical Plant,呼和浩特旭阳中燃 (Chinese),Hohhot Xuyang Zhongran Energy Co [100%],China;,Inner Mongolia,operating,30.0,ammonia; benzene,,coal,40.169556,111.415087,https://gem.wiki/Hohhot_Xuyang_Zhongran_Energy_Chemical_Plant,"Inner Mongolia, China",30.0,30.0,exact,"40.169556,111.415087",['China'],exact,CHN,Hohhot,Hohhot Xuyang Zhongran Energy Chemical Plant,,,E100002018028 [100%],Hohhot Xuyang Zhongran Energy Co [100%],呼和浩特旭阳中燃能源有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140231,PetroChina Hohhot Petrochemical Plant,中国石油天然气股份有限公司呼和浩特石化分公司 (Chinese),PetroChina Hohhot Petrochemical Branch [100%],China;,Inner Mongolia,operating,30.0,benzene,,crude oil,40.829238, 111.738061,https://gem.wiki/PetroChina_Hohhot_Petrochemical_Plant,"Inner Mongolia, China",30.0,30.0,exact,"40.829238, 111.738061",['China'],exact,CHN,Hohhot,PetroChina Hohhot Petrochemical Plant,,,E100002018227 [100%],PetroChina Hohhot Petrochemical Branch [100%],中国石油天然气股份有限公司呼和浩特石化分公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140233,Hulunbeier Jinxin Ammonia Plant,呼伦贝尔金新化工有限公司 (Chinese),Hulunbeier Jinxin Chemical Co [100%],China;,Inner Mongolia,operating,30.0,ammonia,urea,coal,49.356232, 119.635226,https://gem.wiki/Hulunbeier_Jinxin_Ammonia_Plant,"Inner Mongolia, China",30.0,30.0,exact,"49.356232, 119.635226",['China'],exact,CHN,Hulunbuir,Hulunbeier Jinxin Ammonia Plant,,,E100002018044 [100%],Hulunbeier Jinxin Chemical Co [100%],呼伦贝尔金新化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140234,Inner Mongolia Yuanxing Energy Ammonia Plant,内蒙古远兴能源股份有限公司 (Chinese),Inner Mongolia Yuanxing Energy Co [100%],China;,Inner Mongolia,operating,30.0,ammonia,urea,natural gas,39.827956, 109.978095,https://gem.wiki/Inner_Mongolia_Yuanxing_Energy_Ammonia_Plant,"Inner Mongolia, China",30.0,30.0,exact,"39.827956, 109.978095",['China'],exact,CHN,Ordos,Inner Mongolia Yuanxing Energy Ammonia Plant,,,E100000127436 [100%],Inner Mongolia Yuanxing Energy Co [100%],内蒙古远兴能源股份有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140235,Inner Mongolia Ordos United Ammonia Plant,内蒙古鄂尔多斯联合化工有限公司 (Chinese),Inner Mongolia Ordos United Chemical Co Ltd [100%],China;,Inner Mongolia,operating,30.0,ammonia,urea,natural gas,39.359010, 106.979093,https://gem.wiki/Inner_Mongolia_Ordos_United_Ammonia_Plant,"Inner Mongolia, China",30.0,30.0,exact,"39.359010, 106.979093",['China'],exact,CHN,Ordos,Inner Mongolia Ordos United Ammonia Plant,,,E100002018069 [100%],Inner Mongolia Ordos United Chemical Co Ltd [100%],内蒙古鄂尔多斯联合化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140236,Inner Mongolia Bodai Field Ammonia Plant,内蒙古博大实地化学有限公司 (Chinese),Inner Mongolia Bodai Field Chemical Co Ltd [100%],China;,Inner Mongolia,operating,30.0,ammonia,urea,coal,38.252184, 108.835770,https://gem.wiki/Inner_Mongolia_Bodai_Field_Ammonia_Plant,"Inner Mongolia, China",30.0,30.0,exact,"38.252184, 108.835770",['China'],exact,CHN,Ordos,Inner Mongolia Bodai Field Ammonia Plant,,,E100002018063 [100%],Inner Mongolia Bodai Field Chemical Co Ltd [100%],内蒙古博大实地化学有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140237,Ordos Electric Power & Metallurgical Group Ammonia Plant,内蒙古鄂尔多斯化学工业有限公司 (Chinese),Ordos Electric Power & Metallurgical Group Co Ltd [100%],China;,Inner Mongolia,operating,30.0,ammonia,urea,natural gas,39.373621, 107.016884,https://gem.wiki/Ordos_Electric_Power_&_Metallurgical_Group_Ammonia_Plant,"Inner Mongolia, China",30.0,30.0,approximate,"39.373621, 107.016884",['China'],exact,CHN,Ordos,Ordos Electric Power & Metallurgical Group Ammonia Plant,,,E100002018191 [100%],Ordos Electric Power & Metallurgical Group Co Ltd [100%],鄂尔多斯电力冶金集团股份有限公司[100%] (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140238,Inner Mongolia Yuanxing Energy United Chemical Plant,内蒙古远兴能源股份有限公司 (Chinese),Inner Mongolia Yuanxing Energy Co [100%],China;,Inner Mongolia,operating,30.0,ammonia; methanol,caustic soda; dimethyl ether; dimethylformamide (DMF); formaldehyde; soda ash; urea,natural gas,39.827882, 109.978159,https://gem.wiki/Inner_Mongolia_Yuanxing_Energy_United_Chemical_Plant,"Inner Mongolia, China",30.0,30.0,exact,"39.827882, 109.978159",['China'],exact,CHN,Ordos,Inner Mongolia Yuanxing Energy United Chemical Plant,,,E100000127436 [100%],Inner Mongolia Yuanxing Energy Co [100%],内蒙古远兴能源股份有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140239,Inner Mongolia Dongri New Energy Chemical Plant,内蒙古东日新能源有限公司 (Chinese),Inner Mongolia Dongri New Energy Co [100%],China;,Inner Mongolia,operating,30.0,benzene,,coal,39.470160, 107.134501,https://gem.wiki/Inner_Mongolia_Dongri_New_Energy_Chemical_Plant,"Inner Mongolia, China",30.0,30.0,exact,"39.470160, 107.134501",['China'],exact,CHN,Ordos,Inner Mongolia Dongri New Energy Chemical Plant,,,E100002018067 [100%],Inner Mongolia Dongri New Energy Co [100%],内蒙古东日新能源有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140240,Inner Mongolia Hengkun Chemical Plant,内蒙古恒坤化工有限公司 (Chinese),Inner Mongolia Hengkun Chemical Co [100%],China;,Inner Mongolia,operating,30.0,benzene,,coal,38.322668, 106.537268,https://gem.wiki/Inner_Mongolia_Hengkun_Chemical_Plant,"Inner Mongolia, China",30.0,30.0,exact,"38.322668, 106.537268",['China'],exact,CHN,Ordos,Inner Mongolia Hengkun Chemical Plant,,,E100002018068 [100%],Inner Mongolia Hengkun Chemical Co [100%],内蒙古恒坤化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140241,Jiutai Energy (Zunigeer) Methanol to Olefins Project Plant,久泰能源(准格尔)有限公司甲醇制烯烃项目 (Chinese),Jiutai Energy Zunike Co Ltd [100%],China;,Inner Mongolia,operating,30.0,butadiene,polyethylene; polypropylene,methanol,40.050211, 111.279560,https://gem.wiki/Jiutai_Energy_(Zunigeer)_Methanol_to_Olefins_Project_Plant,"Inner Mongolia, China",30.0,30.0,exact,"40.050211, 111.279560",['China'],exact,CHN,Ordos,Jiutai Energy (Zunigeer) Methanol to Olefins Project Plant,,,E100002018093 [100%],Jiutai Energy Zunike Co Ltd [100%],久泰能源（准格尔）有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140242,Inner Mongolia Zhongmei Mengda New Energy Chemical Plant,内蒙古中煤蒙大180万吨/年甲醇制60万吨/年烯烃 (Chinese),Inner Mongolia Zhongmei Mengda New Energy Chemical Co Ltd [100%],China;,Inner Mongolia,operating,30.0,ethylene; propylene,1-butene; methyl tert-butyl ether (MTBE); polyethylene; polypropylene,methanol,39.250659, 108.970713,https://gem.wiki/Inner_Mongolia_Zhongmei_Mengda_New_Energy_Chemical_Plant,"Inner Mongolia, China",30.0,30.0,exact,"39.250659, 108.970713",['China'],exact,CHN,Ordos,Inner Mongolia Zhongmei Mengda New Energy Chemical Plant,,,E100002018074 [100%],Inner Mongolia Zhongmei Mengda New Energy Chemical Co Ltd [100%],内蒙古中煤蒙大新能源化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140243,Ordos City Xinhang Energy Coal-to-Methanol Plant,鄂尔多斯市新杭能源30 万吨 / 年煤制乙二醇 (Chinese),Ordos Xinhang Energy Co Ltd [100%],China;,Inner Mongolia,operating,30.0,methanol,ethylene glycol,coal,40.502549, 108.725176,https://gem.wiki/Ordos_City_Xinhang_Energy_Coal-to-Methanol_Plant,"Inner Mongolia, China",30.0,30.0,exact,"40.502549, 108.725176",['China'],exact,CHN,Ordos,Ordos City Xinhang Energy Coal-to-Methanol Plant,,,E100002018193 [100%],Ordos Xinhang Energy Co Ltd [100%],鄂尔多斯市新杭能源有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140244,Inner Mongolia Boyuan United Methanol Plant,内蒙古博源联合化工有限公司100万吨级天然气制甲醇 (Chinese),Inner Mongolia Boyuan United Chemical Co [100%],China;,Inner Mongolia,operating,30.0,methanol,,natural gas,39.233721, 109.023498,https://gem.wiki/Inner_Mongolia_Boyuan_United_Methanol_Plant,"Inner Mongolia, China",30.0,30.0,approximate,"39.233721, 109.023498",['China'],exact,CHN,Ordos,Inner Mongolia Boyuan United Methanol Plant,,,E100002018064 [100%],Inner Mongolia Boyuan United Chemical Co [100%],内蒙古博源联合化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140245,Shandong Energy Inner Mongolia Rongxin Coal-to-Methanol Plant,山东能源内蒙古荣信化工一期90万吨/年煤制甲醇项目 (Chinese),Inner Mongolia Rongxin Chemical Co [100%],China;,Inner Mongolia,operating,30.0,methanol,,coal,39.650425, 109.724022,https://gem.wiki/Shandong_Energy_Inner_Mongolia_Rongxin_Coal-to-Methanol_Plant,"Inner Mongolia, China",30.0,30.0,approximate,"39.650425, 109.724022",['China'],exact,CHN,Ordos,Shandong Energy Inner Mongolia Rongxin Coal-to-Methanol Plant,,,E100002018070 [100%],Inner Mongolia Rongxin Chemical Co [100%],内蒙古荣信化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140246,Xinao Xinneng Coal-to-Methanol Plant,新奥新能化工60万吨甲醇/年项目 (Chinese),XinAo Group Co Ltd [100%],China;,Inner Mongolia,operating,30.0,methanol,,coal,40.348182, 110.274685,https://gem.wiki/Xinao_Xinneng_Coal-to-Methanol_Plant,"Inner Mongolia, China",30.0,30.0,approximate,"40.348182, 110.274685",['China'],exact,CHN,Ordos,Xinao Xinneng Coal-to-Methanol Plant,,,E100002018401 [100%],XinAo Group Co Ltd [100%],新奥集团股份有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140247,Inner Mongolia Donghua Coal to-Methanol Plant,内蒙古东华能源1200kt/a煤制甲醇项目 (Chinese),Inner Mongolia Donghua Energy Co [100%],China;,Inner Mongolia,operating,30.0,methanol,,coal,39.786753, 110.101049,https://gem.wiki/Inner_Mongolia_Donghua_Coal_to-Methanol_Plant,"Inner Mongolia, China",30.0,30.0,approximate,"39.786753, 110.101049",['China'],exact,CHN,Ordos,Inner Mongolia Donghua Coal to-Methanol Plant,,,E100002018066 [100%],Inner Mongolia Donghua Energy Co [100%],内蒙古东华能源有限贵任公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140248,Inner Mongolia China Coal Yuanxing Methanol Plant,内蒙古中煤远兴能源化工60万吨甲醇项目 (Chinese),Inner Mongolia China Coal Yuanxing Energy & Chemical Co [100%],China;,Inner Mongolia,operating,30.0,methanol,,coal,38.601423, 108.831280,https://gem.wiki/Inner_Mongolia_China_Coal_Yuanxing_Methanol_Plant,"Inner Mongolia, China",30.0,30.0,approximate,"38.601423, 108.831280",['China'],exact,CHN,Ordos,Inner Mongolia China Coal Yuanxing Methanol Plant,,,E100002018065 [100%],Inner Mongolia China Coal Yuanxing Energy & Chemical Co [100%],内蒙古中煤远兴能源化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140249,Ordos Haohua Guotai Coal-to-Methanol Plant,鄂尔多斯市昊华国泰化工有限公司40万吨甲醇 (Chinese),Ordos Haohua Guotai Chemical Co [100%],China;,Inner Mongolia,operating,30.0,methanol,,coal,40.471307, 108.969689,https://gem.wiki/Ordos_Haohua_Guotai_Coal-to-Methanol_Plant,"Inner Mongolia, China",30.0,30.0,exact,"40.471307, 108.969689",['China'],exact,CHN,Ordos,Ordos Haohua Guotai Coal-to-Methanol Plant,,,E100002018192 [100%],Ordos Haohua Guotai Chemical Co [100%],鄂尔多斯市昊华国泰化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140250,Inner Mongolia Yigao Coal-to-Methanol Plant,内蒙古易高煤化科技有限公司 (Chinese),Inner Mongolia Yigao Coal Chemical Technology Co Ltd [100%],China;,Inner Mongolia,operating,30.0,methanol,light hydrocarbons,coal,40.049246, 111.293622,https://gem.wiki/Inner_Mongolia_Yigao_Coal-to-Methanol_Plant,"Inner Mongolia, China",30.0,30.0,exact,"40.049246, 111.293622",['China'],exact,CHN,Ordos,Inner Mongolia Yigao Coal-to-Methanol Plant,,,E100002018073 [100%],Inner Mongolia Yigao Coal Chemical Technology Co Ltd [100%],内蒙古易高煤化科技有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140252,Inner Mongolia Baofeng Energy Coal-to-Olefins Plant,内蒙古宝丰能源煤基新材料项目年产300万吨聚烯烃的一期项目 (Chinese),Inner Mongolia Baofeng Coal-based New Materials Co Ltd [100%],China;,Inner Mongolia,operating,30.0,olefins (unknown type),,coal,38.598103, 108.837663,https://gem.wiki/Inner_Mongolia_Baofeng_Energy_Coal-to-Olefins_Plant,"Inner Mongolia, China",30.0,30.0,approximate,"38.598103, 108.837663",['China'],exact,CHN,Ordos,Inner Mongolia Baofeng Energy Coal-to-Olefins Plant,,,E100001011941 [100%],Inner Mongolia Baofeng Coal-based New Materials Co Ltd [100%],内蒙古宝丰煤基新材料有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140253,Zhongtian Hechuang Coal-to-Chemicals Plant,中天合创360万吨/年甲醇项目 (Chinese),Zhongtian Hechuang Energy Co [100%],China;,Inner Mongolia,operating,30.0,propylene; methanol,,coal,38.743171, 109.099912,https://gem.wiki/Zhongtian_Hechuang_Coal-to-Chemicals_Plant,"Inner Mongolia, China",30.0,30.0,exact,"38.743171, 109.099912",['China'],exact,CHN,Ordos,Zhongtian Hechuang Coal-to-Chemicals Plant,,,E100000122184 [100%],Zhongtian Hechuang Energy Co [100%],中天合创能源有限责任公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140257,Datang Duolun Coal-to-Olefins Plant,大唐多伦46万吨/年煤基烯烃项目 (Chinese),Datang Inner Mongolia Duolun Coal Chemical Co Ltd [100%},China;,Inner Mongolia,operating,30.0,propylene; methanol,polypropylene,coal,42.201830, 116.505522,https://gem.wiki/Datang_Duolun_Coal-to-Olefins_Plant,"Inner Mongolia, China",30.0,30.0,approximate,"42.201830, 116.505522",['China'],exact,CHN,Xilin Gol League,Datang Duolun Coal-to-Olefins Plant,,,E100000122276 [100%],Datang Inner Mongolia Duolun Coal Chemical Co Ltd [100%},大唐内蒙古多伦煤化工有限责任公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140258,Changshu Lvshe Chemical Plant,常熟市吕舍化工厂 (Chinese),Changshu Lvshe Chemical Factory [100%],China;,Jiangsu,operating,30.0,benzene,,,31.595352, 120.678488,https://gem.wiki/Changshu_Lvshe_Chemical_Plant,"Jiangsu, China",30.0,30.0,exact,"31.595352, 120.678488",['China'],,CHN,Changshu,Changshu Lvshe Chemical Plant,,,E100002017922 [100%],Changshu Lvshe Chemical Factory [100%],常熟市吕舍化工厂 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140260,Jiangsu Debang Xinghua Ammonia Plant,江苏德邦兴华化工科技 (Chinese),Jiangsu Debang Xinghua Chemical Co Ltd [100%],China;,Jiangsu,operating,30.0,ammonia,,coal,34.582034, 119.150899,https://gem.wiki/Jiangsu_Debang_Xinghua_Ammonia_Plant,"Jiangsu, China",30.0,30.0,exact,"34.582034, 119.150899",['China'],exact,CHN,Lianyungang,Jiangsu Debang Xinghua Ammonia Plant,,,E100002018082 [100%],Jiangsu Debang Xinghua Chemical Co Ltd [100%],江苏德邦兴华化工科技 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140261,Lianyungang Petrochemical Plant,连云港石化有限公司 (Chinese),Lianyungang Petrochemical Co Ltd [100%],China;,Jiangsu,operating,30.0,ethylene,ethylene glycol; ethylene oxide; polyethylene,ethane,34.469637, 119.756822,https://gem.wiki/Lianyungang_Petrochemical_Plant,"Jiangsu, China",30.0,30.0,exact,"34.469637, 119.756822",['China'],exact,CHN,Lianyungang,Lianyungang Petrochemical Plant,,,E100002018124 [100%],Lianyungang Petrochemical Co Ltd [100%],连云港石化有限公司 (Chinese),Asia Pacific,30.0,GEPDCHN0024,operating,GChI,GChI,n/a
chemicals,P100000140262,Jiangsu Srbang Petrochemical Plant,斯尔邦醇基多联产项目 (Chinese),Jiangsu Srbang Petrochemical Co [100%],China;,Jiangsu,operating,30.0,ethylene; propylene,,methanol,34.615270, 119.547872,https://gem.wiki/Jiangsu_Srbang_Petrochemical_Plant,"Jiangsu, China",30.0,30.0,approximate,"34.615270, 119.547872",['China'],exact,CHN,Lianyungang,Jiangsu Srbang Petrochemical Plant,,,E100002018087 [100%],Jiangsu Srbang Petrochemical Co [100%],江苏斯尔邦石化有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
