sector,subsector,source_id,source_name,source_type,year,lat,lon,gas,emissions_tco2,activity_sum,activity_units,capacity,capacity_units,rows
manufacturing,lime,38467613,"Lead Mountain County Stone Peak Calcium Industry Co., Ltd.",Manufacturer | Lime | Ash Calcium Powder | Heavy Calcium Carbonate/Ground Calcium Carbonate/Kotamite/Gcc,2021,28.21563,117.77984,co2,256892.43357882265,222639.93985093324,t of lime,34561.592784817636,t of lime,12
manufacturing,lime,38467613,"Lead Mountain County Stone Peak Calcium Industry Co., Ltd.",Manufacturer | Lime | Ash Calcium Powder | Heavy Calcium Carbonate/Ground Calcium Carbonate/Kotamite/Gcc,2022,28.21563,117.77984,co2,265892.0832598689,222639.9398509282,t of lime,34561.59278481686,t of lime,12
manufacturing,lime,38467613,"Lead Mountain County Stone Peak Calcium Industry Co., Ltd.",Manufacturer | Lime | Ash Calcium Powder | Heavy Calcium Carbonate/Ground Calcium Carbonate/Kotamite/Gcc,2023,28.21563,117.77984,co2,275188.0154548544,222639.93985092372,t of lime,34561.59278481616,t of lime,12
manufacturing,lime,38467613,"Lead Mountain County Stone Peak Calcium Industry Co., Ltd.",Manufacturer | Lime | Ash Calcium Powder | Heavy Calcium Carbonate/Ground Calcium Carbonate/Kotamite/Gcc,2024,28.21563,117.77984,co2,275188.0154548544,222639.93985092372,t of lime,34561.59278481616,t of lime,12
manufacturing,lime,38467613,"Lead Mountain County Stone Peak Calcium Industry Co., Ltd.",Manufacturer | Lime | Ash Calcium Powder | Heavy Calcium Carbonate/Ground Calcium Carbonate/Kotamite/Gcc,2025,28.21563,117.77984,co2,275188.0154548544,222639.93985092372,t of lime,34561.59278481616,t of lime,12
manufacturing,lime,38467613,"Lead Mountain County Stone Peak Calcium Industry Co., Ltd.",Manufacturer | Lime | Ash Calcium Powder | Heavy Calcium Carbonate/Ground Calcium Carbonate/Kotamite/Gcc,2026,28.21563,117.77984,co2,22645.086021247804,18320.930805639375,t of lime,34561.59278481616,t of lime,1
manufacturing,lime,38467485,"Lechang City Sanqiang Building Materials Co., Ltd.",Manufacturer | Lime,2021,25.16991,113.00569,co2,250660.5323252329,217238.96287030744,t of lime,33723.17014075142,t of lime,12
manufacturing,lime,38467485,"Lechang City Sanqiang Building Materials Co., Ltd.",Manufacturer | Lime,2022,25.16991,113.00569,co2,259441.8613366205,217238.9628703025,t of lime,33723.17014075066,t of lime,12
manufacturing,lime,38467485,"Lechang City Sanqiang Building Materials Co., Ltd.",Manufacturer | Lime,2023,25.16991,113.00569,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38467485,"Lechang City Sanqiang Building Materials Co., Ltd.",Manufacturer | Lime,2024,25.16991,113.00569,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38467485,"Lechang City Sanqiang Building Materials Co., Ltd.",Manufacturer | Lime,2025,25.16991,113.00569,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38467485,"Lechang City Sanqiang Building Materials Co., Ltd.",Manufacturer | Lime,2026,25.16991,113.00569,co2,22095.743489054617,17876.487074603745,t of lime,33723.17014074998,t of lime,1
manufacturing,lime,38467815,"Lei Yao Building Materials Co., Ltd., Yuncheng City.",Manufacturer | Lime | Quick Lime,2021,35.267563,110.984463,co2,30582.432568907454,26504.75474415872,t of lime,4114.475331525909,t of lime,12
manufacturing,lime,38467815,"Lei Yao Building Materials Co., Ltd., Yuncheng City.",Manufacturer | Lime | Quick Lime,2022,35.267563,110.984463,co2,31653.819435698675,26504.75474415812,t of lime,4114.475331525817,t of lime,12
manufacturing,lime,38467815,"Lei Yao Building Materials Co., Ltd., Yuncheng City.",Manufacturer | Lime | Quick Lime,2023,35.267563,110.984463,co2,32760.478030339807,26504.754744157588,t of lime,4114.475331525733,t of lime,12
manufacturing,lime,38467815,"Lei Yao Building Materials Co., Ltd., Yuncheng City.",Manufacturer | Lime | Quick Lime,2024,35.267563,110.984463,co2,32760.478030339807,26504.754744157588,t of lime,4114.475331525733,t of lime,12
manufacturing,lime,38467815,"Lei Yao Building Materials Co., Ltd., Yuncheng City.",Manufacturer | Lime | Quick Lime,2025,35.267563,110.984463,co2,32760.478030339807,26504.754744157588,t of lime,4114.475331525733,t of lime,12
manufacturing,lime,38467815,"Lei Yao Building Materials Co., Ltd., Yuncheng City.",Manufacturer | Lime | Quick Lime,2026,35.267563,110.984463,co2,2695.8435739580723,2181.0631911475443,t of lime,4114.475331525733,t of lime,1
manufacturing,lime,38467487,"Leibo Carrie Materials Technology Co., Ltd.",Manufacturer | Lime,2021,28.30785,103.62007,co2,250660.5323252329,217238.96287030744,t of lime,33723.17014075142,t of lime,12
manufacturing,lime,38467487,"Leibo Carrie Materials Technology Co., Ltd.",Manufacturer | Lime,2022,28.30785,103.62007,co2,259441.8613366205,217238.9628703025,t of lime,33723.17014075066,t of lime,12
manufacturing,lime,38467487,"Leibo Carrie Materials Technology Co., Ltd.",Manufacturer | Lime,2023,28.30785,103.62007,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38467487,"Leibo Carrie Materials Technology Co., Ltd.",Manufacturer | Lime,2024,28.30785,103.62007,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38467487,"Leibo Carrie Materials Technology Co., Ltd.",Manufacturer | Lime,2025,28.30785,103.62007,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38467487,"Leibo Carrie Materials Technology Co., Ltd.",Manufacturer | Lime,2026,28.30785,103.62007,co2,22095.743489054617,17876.487074603745,t of lime,33723.17014074998,t of lime,1
manufacturing,lime,38467814,"Leikou Township, Anyang County, Qingyu Hongfa Lime Factory.",Manufacturer | Lime,2021,36.1787499,114.06364,co2,30582.432568907454,26504.75474415872,t of lime,4114.475331525909,t of lime,12
manufacturing,lime,38467814,"Leikou Township, Anyang County, Qingyu Hongfa Lime Factory.",Manufacturer | Lime,2022,36.1787499,114.06364,co2,31653.819435698675,26504.75474415812,t of lime,4114.475331525817,t of lime,12
manufacturing,lime,38467814,"Leikou Township, Anyang County, Qingyu Hongfa Lime Factory.",Manufacturer | Lime,2023,36.1787499,114.06364,co2,32760.478030339807,26504.754744157588,t of lime,4114.475331525733,t of lime,12
manufacturing,lime,38467814,"Leikou Township, Anyang County, Qingyu Hongfa Lime Factory.",Manufacturer | Lime,2024,36.1787499,114.06364,co2,32760.478030339807,26504.754744157588,t of lime,4114.475331525733,t of lime,12
manufacturing,lime,38467814,"Leikou Township, Anyang County, Qingyu Hongfa Lime Factory.",Manufacturer | Lime,2025,36.1787499,114.06364,co2,32760.478030339807,26504.754744157588,t of lime,4114.475331525733,t of lime,12
manufacturing,lime,38467814,"Leikou Township, Anyang County, Qingyu Hongfa Lime Factory.",Manufacturer | Lime,2026,36.1787499,114.06364,co2,2695.8435739580723,2181.0631911475443,t of lime,4114.475331525733,t of lime,1
manufacturing,lime,38467843,"Leikou Township, Anyang County, Qingyu Stone Gate Lime Factory.",Manufacturer | Lime,2021,36.15625,114.00233,co2,91747.29770672238,79514.26423247615,t of lime,12343.425994577727,t of lime,12
manufacturing,lime,38467843,"Leikou Township, Anyang County, Qingyu Stone Gate Lime Factory.",Manufacturer | Lime,2022,36.15625,114.00233,co2,94961.45830709604,79514.26423247438,t of lime,12343.425994577448,t of lime,12
manufacturing,lime,38467843,"Leikou Township, Anyang County, Qingyu Stone Gate Lime Factory.",Manufacturer | Lime,2023,36.15625,114.00233,co2,98281.43409101943,79514.26423247276,t of lime,12343.425994577201,t of lime,12
manufacturing,lime,38467843,"Leikou Township, Anyang County, Qingyu Stone Gate Lime Factory.",Manufacturer | Lime,2024,36.15625,114.00233,co2,98281.43409101943,79514.26423247276,t of lime,12343.425994577201,t of lime,12
manufacturing,lime,38467843,"Leikou Township, Anyang County, Qingyu Stone Gate Lime Factory.",Manufacturer | Lime,2025,36.15625,114.00233,co2,98281.43409101943,79514.26423247276,t of lime,12343.425994577201,t of lime,12
manufacturing,lime,38467843,"Leikou Township, Anyang County, Qingyu Stone Gate Lime Factory.",Manufacturer | Lime,2026,36.15625,114.00233,co2,8087.530721874217,6543.189573442633,t of lime,12343.425994577201,t of lime,1
manufacturing,lime,38467700,"Leiming Fine Lime Factory, Shuangfeng County.",Manufacturer | Lime | Quick Lime,2021,27.48209,112.20306,co2,146795.67633075578,127222.82277196189,t of lime,19749.481591324362,t of lime,12
manufacturing,lime,38467700,"Leiming Fine Lime Factory, Shuangfeng County.",Manufacturer | Lime | Quick Lime,2022,27.48209,112.20306,co2,151938.33329135363,127222.82277195899,t of lime,19749.481591323918,t of lime,12
manufacturing,lime,38467700,"Leiming Fine Lime Factory, Shuangfeng County.",Manufacturer | Lime | Quick Lime,2023,27.48209,112.20306,co2,157250.2945456311,127222.82277195643,t of lime,19749.481591323518,t of lime,12
manufacturing,lime,38467700,"Leiming Fine Lime Factory, Shuangfeng County.",Manufacturer | Lime | Quick Lime,2024,27.48209,112.20306,co2,157250.2945456311,127222.82277195643,t of lime,19749.481591323518,t of lime,12
manufacturing,lime,38467700,"Leiming Fine Lime Factory, Shuangfeng County.",Manufacturer | Lime | Quick Lime,2025,27.48209,112.20306,co2,157250.2945456311,127222.82277195643,t of lime,19749.481591323518,t of lime,12
manufacturing,lime,38467700,"Leiming Fine Lime Factory, Shuangfeng County.",Manufacturer | Lime | Quick Lime,2026,27.48209,112.20306,co2,12940.049154998747,10469.103317508214,t of lime,19749.481591323518,t of lime,1
manufacturing,lime,38467486,Leiyang Yuanfeng Lime Factory.,Manufacturer | Lime,2021,26.354168,112.74953,co2,250660.5323252329,217238.96287030744,t of lime,33723.17014075142,t of lime,12
manufacturing,lime,38467486,Leiyang Yuanfeng Lime Factory.,Manufacturer | Lime,2022,26.354168,112.74953,co2,259441.8613366205,217238.9628703025,t of lime,33723.17014075066,t of lime,12
manufacturing,lime,38467486,Leiyang Yuanfeng Lime Factory.,Manufacturer | Lime,2023,26.354168,112.74953,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38467486,Leiyang Yuanfeng Lime Factory.,Manufacturer | Lime,2024,26.354168,112.74953,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38467486,Leiyang Yuanfeng Lime Factory.,Manufacturer | Lime,2025,26.354168,112.74953,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38467486,Leiyang Yuanfeng Lime Factory.,Manufacturer | Lime,2026,26.354168,112.74953,co2,22095.743489054617,17876.487074603745,t of lime,33723.17014074998,t of lime,1
manufacturing,lime,38468330,"Lengshuijiang Chenfeng Cement Co., Ltd.",Manufacturer | Lime,2021,27.63069,111.42606,co2,250660.5323252329,217238.96287030744,t of lime,33723.17014075142,t of lime,12
manufacturing,lime,38468330,"Lengshuijiang Chenfeng Cement Co., Ltd.",Manufacturer | Lime,2022,27.63069,111.42606,co2,259441.8613366205,217238.9628703025,t of lime,33723.17014075066,t of lime,12
manufacturing,lime,38468330,"Lengshuijiang Chenfeng Cement Co., Ltd.",Manufacturer | Lime,2023,27.63069,111.42606,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38468330,"Lengshuijiang Chenfeng Cement Co., Ltd.",Manufacturer | Lime,2024,27.63069,111.42606,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38468330,"Lengshuijiang Chenfeng Cement Co., Ltd.",Manufacturer | Lime,2025,27.63069,111.42606,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38468330,"Lengshuijiang Chenfeng Cement Co., Ltd.",Manufacturer | Lime,2026,27.63069,111.42606,co2,22095.743489054617,17876.487074603745,t of lime,33723.17014074998,t of lime,1
manufacturing,lime,38467949,"Lengshuijiang City Boxin Lime Co., Ltd.",Manufacturer | Lime,2021,27.671405,111.5866,co2,18349.459541344473,15902.852846495236,t of lime,2468.6851989155452,t of lime,12
manufacturing,lime,38467949,"Lengshuijiang City Boxin Lime Co., Ltd.",Manufacturer | Lime,2022,27.671405,111.5866,co2,18992.291661419204,15902.852846494874,t of lime,2468.6851989154898,t of lime,12
manufacturing,lime,38467949,"Lengshuijiang City Boxin Lime Co., Ltd.",Manufacturer | Lime,2023,27.671405,111.5866,co2,19656.286818203887,15902.852846494554,t of lime,2468.6851989154397,t of lime,12
manufacturing,lime,38467949,"Lengshuijiang City Boxin Lime Co., Ltd.",Manufacturer | Lime,2024,27.671405,111.5866,co2,19656.286818203887,15902.852846494554,t of lime,2468.6851989154397,t of lime,12
manufacturing,lime,38467949,"Lengshuijiang City Boxin Lime Co., Ltd.",Manufacturer | Lime,2025,27.671405,111.5866,co2,19656.286818203887,15902.852846494554,t of lime,2468.6851989154397,t of lime,12
manufacturing,lime,38467949,"Lengshuijiang City Boxin Lime Co., Ltd.",Manufacturer | Lime,2026,27.671405,111.5866,co2,1617.5061443748434,1308.6379146885267,t of lime,2468.6851989154397,t of lime,1
manufacturing,lime,38468329,"Lengshuijiang Duoyuan Building Materials Co., Ltd.",Manufacturer | Lime | Hydrated Lime,2021,27.709029,111.449368,co2,250660.5323252329,217238.96287030744,t of lime,33723.17014075142,t of lime,12
manufacturing,lime,38468329,"Lengshuijiang Duoyuan Building Materials Co., Ltd.",Manufacturer | Lime | Hydrated Lime,2022,27.709029,111.449368,co2,259441.8613366205,217238.9628703025,t of lime,33723.17014075066,t of lime,12
manufacturing,lime,38468329,"Lengshuijiang Duoyuan Building Materials Co., Ltd.",Manufacturer | Lime | Hydrated Lime,2023,27.709029,111.449368,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38468329,"Lengshuijiang Duoyuan Building Materials Co., Ltd.",Manufacturer | Lime | Hydrated Lime,2024,27.709029,111.449368,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38468329,"Lengshuijiang Duoyuan Building Materials Co., Ltd.",Manufacturer | Lime | Hydrated Lime,2025,27.709029,111.449368,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38468329,"Lengshuijiang Duoyuan Building Materials Co., Ltd.",Manufacturer | Lime | Hydrated Lime,2026,27.709029,111.449368,co2,22095.743489054617,17876.487074603745,t of lime,33723.17014074998,t of lime,1
manufacturing,lime,38467741,"Lengshuijiang Xinshun Building Materials Co., Ltd.",Manufacturer | Lime,2021,27.66665,111.59587,co2,122329.73027562982,106019.01897663488,t of lime,16457.901326103634,t of lime,12
manufacturing,lime,38467741,"Lengshuijiang Xinshun Building Materials Co., Ltd.",Manufacturer | Lime,2022,27.66665,111.59587,co2,126615.2777427947,106019.01897663248,t of lime,16457.901326103267,t of lime,12
manufacturing,lime,38467741,"Lengshuijiang Xinshun Building Materials Co., Ltd.",Manufacturer | Lime,2023,27.66665,111.59587,co2,131041.91212135923,106019.01897663035,t of lime,16457.901326102932,t of lime,12
manufacturing,lime,38467741,"Lengshuijiang Xinshun Building Materials Co., Ltd.",Manufacturer | Lime,2024,27.66665,111.59587,co2,131041.91212135923,106019.01897663035,t of lime,16457.901326102932,t of lime,12
manufacturing,lime,38467741,"Lengshuijiang Xinshun Building Materials Co., Ltd.",Manufacturer | Lime,2025,27.66665,111.59587,co2,131041.91212135923,106019.01897663035,t of lime,16457.901326102932,t of lime,12
manufacturing,lime,38467741,"Lengshuijiang Xinshun Building Materials Co., Ltd.",Manufacturer | Lime,2026,27.66665,111.59587,co2,10783.37429583229,8724.252764590177,t of lime,16457.901326102932,t of lime,1
manufacturing,lime,38468328,"Leping Baoding Calcium Industry Co., Ltd.",Manufacturer | Lime | Quick Lime | Ash Calcium Powder,2021,29.149061,117.330679,co2,250660.5323252329,217238.96287030744,t of lime,33723.17014075142,t of lime,12
manufacturing,lime,38468328,"Leping Baoding Calcium Industry Co., Ltd.",Manufacturer | Lime | Quick Lime | Ash Calcium Powder,2022,29.149061,117.330679,co2,259441.8613366205,217238.9628703025,t of lime,33723.17014075066,t of lime,12
manufacturing,lime,38468328,"Leping Baoding Calcium Industry Co., Ltd.",Manufacturer | Lime | Quick Lime | Ash Calcium Powder,2023,29.149061,117.330679,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38468328,"Leping Baoding Calcium Industry Co., Ltd.",Manufacturer | Lime | Quick Lime | Ash Calcium Powder,2024,29.149061,117.330679,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38468328,"Leping Baoding Calcium Industry Co., Ltd.",Manufacturer | Lime | Quick Lime | Ash Calcium Powder,2025,29.149061,117.330679,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
manufacturing,lime,38468328,"Leping Baoding Calcium Industry Co., Ltd.",Manufacturer | Lime | Quick Lime | Ash Calcium Powder,2026,29.149061,117.330679,co2,22095.743489054617,17876.487074603745,t of lime,33723.17014074998,t of lime,1
manufacturing,lime,38468327,"Leping Baoshan Calcium Industry Co., Ltd.",Manufacturer | Lime | Hydrated Lime | Calcium Carbonate,2021,29.09659,117.21909,co2,250660.5323252329,217238.96287030744,t of lime,33723.17014075142,t of lime,12
manufacturing,lime,38468327,"Leping Baoshan Calcium Industry Co., Ltd.",Manufacturer | Lime | Hydrated Lime | Calcium Carbonate,2022,29.09659,117.21909,co2,259441.8613366205,217238.9628703025,t of lime,33723.17014075066,t of lime,12
manufacturing,lime,38468327,"Leping Baoshan Calcium Industry Co., Ltd.",Manufacturer | Lime | Hydrated Lime | Calcium Carbonate,2023,29.09659,117.21909,co2,268512.2854047524,217238.9628702982,t of lime,33723.17014074998,t of lime,12
