source_dataset,id,pid,name,unit-name,noneng-name,owner,parent,areas,subnat,status,start-year,capacity,annual-co2-(million-tonnes-/-annum),lifetime-co2-(million-tonnes),capacity-factor,heat-rate-(btu-per-kwh),emission-factor-(kg-of-co2-per-tj),latitude,longitude,url,alternate-fuel,areas-subnat-sat-display,capacity-details,capacity-table,captive,captive-industry-use,captive-residential-use,china-capacity-payment-recipient,chp,cleaned-cap,coal-phaseout-year,coal-source,coal-type,combustion-technology,conversion-factor,conversion-to-(fuel),conversion-to-(gem-unit-id),count-of-semi,country-to-check,float-col-clean-lat,float-col-clean-lng,"local-area-(taluk,-county)",location,location-accuracy,"major-area-(prefecture,-district)",multi-country,name-search,net-zero-year,original-units,other-name,owner-gem-entity-id,owner-search,parent-gem-entity-id,parent-search,permit-date,permit-parsed,permits,planned-retirement,plant-age-(years),region,remaining-plant-lifetime-(years),retired-year,scaling-capacity,status-legend,subregion,tracker-acro,tracker-custom,tracker-display,tracker-legend,units-of-m,wiki-from-name
coal,G100000104696,L100000101653,Huawei Hetian power station,Phase II Unit 4,华威和田热电,Huawei Hotan Power Generation Co Ltd [100%],Beijing Zhongkai Chuangwei Investment Co Ltd [52.2%]; Beijing Huafei Investment Co Ltd [23.8%]; Guangdong Yusheng Investment Development Co Ltd [14.0%]; Beijing Boguangda Information Consulting Co Ltd [5.0%]; Beijing Huawei Investment Co Ltd [5.0%],China;,Xinjiang,cancelled,,300,0.0,0.0,0.0,9466,96100,37.167593,79.905582,https://www.gem.wiki/Huawei_Hetian_power_station,,"Xinjiang, China",300.0,300.0,,,,,yes,300.0,,,unknown,unknown,55.48,,,['China'],['China'],37.167593,79.905582,Hotan,Hetian City,exact,Hotan,f,Huawei Hetian power station,2060,MW,,E100000123084 [100%],Huawei Hotan Power Generation Co Ltd [100%],E100000124446 [52.2%]; E100000124447 [23.8%]; E100000125032 [14.0%]; E100000125033 [5.0%]; E100000123430 [5.0%],Beijing Zhongkai Chuangwei Investment Co Ltd [52.2%]; Beijing Huafei Investment Co Ltd [23.8%]; Guangdong Yusheng Investment Development Co Ltd [14.0%]; Beijing Boguangda Information Consulting Co Ltd [5.0%]; Beijing Huawei Investment Co Ltd [5.0%],,,,,0,Asia,0,,16644.0,cancelled,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huawei_Hetian_power_station
coal,G100000104693,L100000101653,Huawei Hetian power station,Phase I Unit 1,华威和田热电,Huawei Hotan Power Generation Co Ltd [100%],Beijing Zhongkai Chuangwei Investment Co Ltd [52.2%]; Beijing Huafei Investment Co Ltd [23.8%]; Guangdong Yusheng Investment Development Co Ltd [14.0%]; Beijing Boguangda Information Consulting Co Ltd [5.0%]; Beijing Huawei Investment Co Ltd [5.0%],China;,Xinjiang,operating,2015,135,0.7,18.1,0.54,11187,96100,37.167593,79.905582,https://www.gem.wiki/Huawei_Hetian_power_station,,"Xinjiang, China",135.0,135.0,,,,,yes,135.0,,,unknown,unknown,55.48,,,['China'],['China'],37.167593,79.905582,Hotan,Hetian City,exact,Hotan,f,Huawei Hetian power station,2060,MW,,E100000123084 [100%],Huawei Hotan Power Generation Co Ltd [100%],E100000124446 [52.2%]; E100000124447 [23.8%]; E100000125032 [14.0%]; E100000125033 [5.0%]; E100000123430 [5.0%],Beijing Zhongkai Chuangwei Investment Co Ltd [52.2%]; Beijing Huafei Investment Co Ltd [23.8%]; Guangdong Yusheng Investment Development Co Ltd [14.0%]; Beijing Boguangda Information Consulting Co Ltd [5.0%]; Beijing Huawei Investment Co Ltd [5.0%],20-Aug-12,"Year: 2012, Month: 8, Day: 20",20-Aug-12,,10,Asia,25,,7489.799999999999,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huawei_Hetian_power_station
coal,G100000104694,L100000101653,Huawei Hetian power station,Phase I Unit 2,华威和田热电,Huawei Hotan Power Generation Co Ltd [100%],Beijing Zhongkai Chuangwei Investment Co Ltd [52.2%]; Beijing Huafei Investment Co Ltd [23.8%]; Guangdong Yusheng Investment Development Co Ltd [14.0%]; Beijing Boguangda Information Consulting Co Ltd [5.0%]; Beijing Huawei Investment Co Ltd [5.0%],China;,Xinjiang,operating,2015,135,0.7,18.1,0.54,11187,96100,37.167593,79.905582,https://www.gem.wiki/Huawei_Hetian_power_station,,"Xinjiang, China",135.0,135.0,,,,,yes,135.0,,,unknown,unknown,55.48,,,['China'],['China'],37.167593,79.905582,Hotan,Hetian City,exact,Hotan,f,Huawei Hetian power station,2060,MW,,E100000123084 [100%],Huawei Hotan Power Generation Co Ltd [100%],E100000124446 [52.2%]; E100000124447 [23.8%]; E100000125032 [14.0%]; E100000125033 [5.0%]; E100000123430 [5.0%],Beijing Zhongkai Chuangwei Investment Co Ltd [52.2%]; Beijing Huafei Investment Co Ltd [23.8%]; Guangdong Yusheng Investment Development Co Ltd [14.0%]; Beijing Boguangda Information Consulting Co Ltd [5.0%]; Beijing Huawei Investment Co Ltd [5.0%],20-Aug-12,"Year: 2012, Month: 8, Day: 20",20-Aug-12,,10,Asia,25,,7489.799999999999,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huawei_Hetian_power_station
coal,G100000113860,L100000104420,Huayi Jinlong Cogen power station,Unit 1,新疆锦龙电力集团热电厂,Xinjiang Huayi Jinlong Thermal Power Co Ltd [100%],Shanghai Belloli Equity Investment Center LP [49.0%]; Xinjiang Production & Construction Corps Seventh Agricultural Division State-Own Ed Assets [35.1%]; Xinjiang Production and Construction Corps Electric Power Group Co Ltd [13.6%]; unknown [2.3%],China;,Xinjiang,operating,2016,100,0.5,12.9,0.54,10326,96100,44.450508,84.969886,https://www.gem.wiki/Huayi_Jinlong_Cogen_power_station,,"Xinjiang, China",100.0,100.0,,,,,yes,100.0,,,unknown,unknown,55.48,,,['China'],['China'],44.450508,84.969886,Kuitun,Tianbei New District,exact,Ili,f,Huayi Jinlong Cogen power station,2060,MW,,E100000123107 [100%],Xinjiang Huayi Jinlong Thermal Power Co Ltd [100%],E100000123947 [49.0%]; E100000124685 [35.1%]; E100000123978 [13.6%]; E100000132388 [2.3%],Shanghai Belloli Equity Investment Center LP [49.0%]; Xinjiang Production & Construction Corps Seventh Agricultural Division State-Own Ed Assets [35.1%]; Xinjiang Production and Construction Corps Electric Power Group Co Ltd [13.6%]; unknown [2.3%],,,,,9,Asia,26,,5548.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huayi_Jinlong_Cogen_power_station
coal,G100000113861,L100000104420,Huayi Jinlong Cogen power station,Unit 2,新疆锦龙电力集团热电厂,Xinjiang Huayi Jinlong Thermal Power Co Ltd [100%],Shanghai Belloli Equity Investment Center LP [49.0%]; Xinjiang Production & Construction Corps Seventh Agricultural Division State-Own Ed Assets [35.1%]; Xinjiang Production and Construction Corps Electric Power Group Co Ltd [13.6%]; unknown [2.3%],China;,Xinjiang,operating,2017,100,0.5,13.4,0.54,10326,96100,44.450508,84.969886,https://www.gem.wiki/Huayi_Jinlong_Cogen_power_station,,"Xinjiang, China",100.0,100.0,,,,,yes,100.0,,,unknown,unknown,55.48,,,['China'],['China'],44.450508,84.969886,Kuitun,Tianbei New District,exact,Ili,f,Huayi Jinlong Cogen power station,2060,MW,,E100000123107 [100%],Xinjiang Huayi Jinlong Thermal Power Co Ltd [100%],E100000123947 [49.0%]; E100000124685 [35.1%]; E100000123978 [13.6%]; E100000132388 [2.3%],Shanghai Belloli Equity Investment Center LP [49.0%]; Xinjiang Production & Construction Corps Seventh Agricultural Division State-Own Ed Assets [35.1%]; Xinjiang Production and Construction Corps Electric Power Group Co Ltd [13.6%]; unknown [2.3%],,,,,8,Asia,27,,5548.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huayi_Jinlong_Cogen_power_station
coal,G100000104701,L100000101571,Huayingshan power station,Unit 1,国电华蓥山发电厂,Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd [100%],China Energy Investment Corp [100.0%],China;,Sichuan,retired,1978,50,0.0,0.0,0.0,12618,94600,30.8882554,107.0507772,https://www.gem.wiki/Huayingshan_power_station,,"Sichuan, China",50.0,50.0,,,,,,50.0,,,bituminous,subcritical,55.48,,,['China'],['China'],30.8882554,107.0507772,Qu,Linba,exact,Dazhou,f,Huayingshan power station,2060,MW,,E100000123000 [100%],Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd [100%],E100000000239 [100.0%],China Energy Investment Corp [100.0%],,,,,31,Asia,0,2009,2774.0,retired-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huayingshan_power_station
coal,G100000104702,L100000101571,Huayingshan power station,Unit 2,国电华蓥山发电厂,Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd [100%],China Energy Investment Corp [100.0%],China;,Sichuan,retired,1979,50,0.0,0.0,0.0,12618,94600,30.8882554,107.0507772,https://www.gem.wiki/Huayingshan_power_station,,"Sichuan, China",50.0,50.0,,,,,,50.0,,,bituminous,subcritical,55.48,,,['China'],['China'],30.8882554,107.0507772,Qu,Linba,exact,Dazhou,f,Huayingshan power station,2060,MW,,E100000123000 [100%],Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd [100%],E100000000239 [100.0%],China Energy Investment Corp [100.0%],,,,,30,Asia,0,2009,2774.0,retired-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huayingshan_power_station
coal,G100000104703,L100000101571,Huayingshan power station,Unit 3,国电华蓥山发电厂,Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd [100%],China Energy Investment Corp [100.0%],China;,Sichuan,retired,1980,110,0.0,0.0,0.0,12183,94600,30.8882554,107.0507772,https://www.gem.wiki/Huayingshan_power_station,,"Sichuan, China",110.0,110.0,,,,,,110.0,,,bituminous,subcritical,55.48,,,['China'],['China'],30.8882554,107.0507772,Qu,Linba,exact,Dazhou,f,Huayingshan power station,2060,MW,,E100000123000 [100%],Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd [100%],E100000000239 [100.0%],China Energy Investment Corp [100.0%],,,,,29,Asia,0,2009,6102.799999999999,retired-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huayingshan_power_station
coal,G100000104704,L100000101571,Huayingshan power station,Unit 4,国电华蓥山发电厂,Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd [100%],China Energy Investment Corp [100.0%],China;,Sichuan,retired,1982,110,0.0,0.0,0.0,12183,94600,30.8882554,107.0507772,https://www.gem.wiki/Huayingshan_power_station,,"Sichuan, China",110.0,110.0,,,,,,110.0,,,bituminous,subcritical,55.48,,,['China'],['China'],30.8882554,107.0507772,Qu,Linba,exact,Dazhou,f,Huayingshan power station,2060,MW,,E100000123000 [100%],Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd [100%],E100000000239 [100.0%],China Energy Investment Corp [100.0%],,,,,27,Asia,0,2009,6102.799999999999,retired-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huayingshan_power_station
coal,G100000104705,L100000101571,Huayingshan power station,Unit 5,国电华蓥山发电厂,Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd [100%],China Energy Investment Corp [100.0%],China;,Sichuan,operating,2006,300,1.5,23.7,0.54,10442,94600,30.8882554,107.0507772,https://www.gem.wiki/Huayingshan_power_station,,"Sichuan, China",300.0,300.0,,,,,,300.0,,,bituminous,subcritical,55.48,,,['China'],['China'],30.8882554,107.0507772,Qu,Linba,exact,Dazhou,f,Huayingshan power station,2060,MW,,E100000123000 [100%],Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd [100%],E100000000239 [100.0%],China Energy Investment Corp [100.0%],29-Sep-04,"Year: 2004, Month: 9, Day: 29",29-Sep-04,,19,Asia,16,,16644.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huayingshan_power_station
coal,G100000104706,L100000101571,Huayingshan power station,Unit 6,国电华蓥山发电厂,Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd [100%],China Energy Investment Corp [100.0%],China;,Sichuan,operating,2006,300,1.5,23.7,0.54,10442,94600,30.8882554,107.0507772,https://www.gem.wiki/Huayingshan_power_station,,"Sichuan, China",300.0,300.0,,,,,,300.0,,,bituminous,subcritical,55.48,,,['China'],['China'],30.8882554,107.0507772,Qu,Linba,exact,Dazhou,f,Huayingshan power station,2060,MW,,E100000123000 [100%],Guodian Shenneng Sichuan Huayingshan Power Generation Co Ltd [100%],E100000000239 [100.0%],China Energy Investment Corp [100.0%],29-Sep-04,"Year: 2004, Month: 9, Day: 29",29-Sep-04,,19,Asia,16,,16644.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huayingshan_power_station
coal,G100000114199,L100000100774,Huayin Zhuzhou power station,Relocation Unit 1,大唐华银株洲发电厂,Datang Huayin Zhuzhou Electricity Generate Co Ltd [100%],Datang Huayin Electric Power Co Ltd [100.0%],China;,Hu,operating,2025,1000,4.1,142.0,0.54,8272,98300,27.463142,113.120876,https://www.gem.wiki/Huayin_Zhuzhou_power_station,,"Hu, China",1000.0,1000.0,,,,,,1000.0,,,anthracite,ultra-supercritical,55.48,,,['China'],['China'],27.463142,113.120876,Lukou District,Gantian Town,exact,Zhuzhou,f,Huayin Zhuzhou power station,2060,MW,"大唐华银电力株洲发电公司搬迁发展项目 (Relocation Unit 5 & 6), 大唐华银株洲2×100万千瓦扩能升级改造项目, Zhuzhou-2 power station",E100000122162 [100%],Datang Huayin Zhuzhou Electricity Generate Co Ltd [100%],E100000121754 [100.0%],Datang Huayin Electric Power Co Ltd [100.0%],7-Feb-22,"Year: 2022, Month: 2, Day: 7",7-Feb-22,,0,Asia,35,,55480.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huayin_Zhuzhou_power_station
coal,G100000114200,L100000100774,Huayin Zhuzhou power station,Relocation Unit 2,大唐华银株洲发电厂,Datang Huayin Zhuzhou Electricity Generate Co Ltd [100%],Datang Huayin Electric Power Co Ltd [100.0%],China;,Hu,construction,,1000,4.1,142.0,0.54,8272,98300,27.463142,113.120876,https://www.gem.wiki/Huayin_Zhuzhou_power_station,,"Hu, China",1000.0,1000.0,,,,,,1000.0,,,anthracite,ultra-supercritical,55.48,,,['China'],['China'],27.463142,113.120876,Lukou District,Gantian Town,exact,Zhuzhou,f,Huayin Zhuzhou power station,2060,MW,"大唐华银电力株洲发电公司搬迁发展项目 (Relocation Unit 5 & 6), 大唐华银株洲2×100万千瓦扩能升级改造项目, Zhuzhou-2 power station",E100000122162 [100%],Datang Huayin Zhuzhou Electricity Generate Co Ltd [100%],E100000121754 [100.0%],Datang Huayin Electric Power Co Ltd [100.0%],7-Feb-22,"Year: 2022, Month: 2, Day: 7",7-Feb-22,,0,Asia,35,,55480.0,construction-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huayin_Zhuzhou_power_station
coal,G100000104697,L100000100774,Huayin Zhuzhou power station,Unit 1,大唐华银株洲发电厂,Datang Huayin Zhuzhou Electricity Generate Co Ltd [100%],Datang Huayin Electric Power Co Ltd [100.0%],China;,Hu,retired,1993,125,0.0,0.0,0.0,11313,98300,27.8580888,113.1199491,https://www.gem.wiki/Huayin_Zhuzhou_power_station,,"Hu, China",125.0,125.0,,,,,,125.0,,,anthracite,subcritical,55.48,,,['China'],['China'],27.8580888,113.1199491,Lusong District,4 Jianshe North Road,exact,Zhuzhou,f,Huayin Zhuzhou power station,2060,MW,"大唐华银电力株洲发电公司搬迁发展项目 (Relocation Unit 5 & 6), 大唐华银株洲2×100万千瓦扩能升级改造项目, Zhuzhou-2 power station",E100000122162 [100%],Datang Huayin Zhuzhou Electricity Generate Co Ltd [100%],E100000121754 [100.0%],Datang Huayin Electric Power Co Ltd [100.0%],,,,,15,Asia,0,2008,6935.0,retired-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huayin_Zhuzhou_power_station
coal,G100000104698,L100000100774,Huayin Zhuzhou power station,Unit 2,大唐华银株洲发电厂,Datang Huayin Zhuzhou Electricity Generate Co Ltd [100%],Datang Huayin Electric Power Co Ltd [100.0%],China;,Hu,retired,1994,125,0.0,0.0,0.0,11313,98300,27.8580888,113.1199491,https://www.gem.wiki/Huayin_Zhuzhou_power_station,,"Hu, China",125.0,125.0,,,,,,125.0,,,anthracite,subcritical,55.48,,,['China'],['China'],27.8580888,113.1199491,Lusong District,4 Jianshe North Road,exact,Zhuzhou,f,Huayin Zhuzhou power station,2060,MW,"大唐华银电力株洲发电公司搬迁发展项目 (Relocation Unit 5 & 6), 大唐华银株洲2×100万千瓦扩能升级改造项目, Zhuzhou-2 power station",E100000122162 [100%],Datang Huayin Zhuzhou Electricity Generate Co Ltd [100%],E100000121754 [100.0%],Datang Huayin Electric Power Co Ltd [100.0%],,,,,14,Asia,0,2008,6935.0,retired-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Huayin_Zhuzhou_power_station
